Plot,Strip,mean_height,median_height,std_height,sample_count,Coordinates1,Date,standard_error_height,Farm_Coordinates,unique_id1,unique_id,offset_m,Coordinates
GS_1_17,8,503.9395103,522.2540736,56.21573829,40,"POLYGON ((-91.43857345 37.78835533, -91.43857415 37.78836123, -91.43861525 37.78836145, -91.43861371 37.78835509, -91.43857345 37.78835533))",6/4/2026,8.888488667,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_8,GS_1_17_8_0,0,"POLYGON ((-91.43857345 37.78835533, -91.43857415 37.78836123, -91.43861525 37.78836145, -91.43861371 37.78835509, -91.43857345 37.78835533))"
GS_1_17,8,503.9395103,522.2540736,56.21573829,40,"POLYGON ((-91.43857345 37.78835533, -91.43857415 37.78836123, -91.43861525 37.78836145, -91.43861371 37.78835509, -91.43857345 37.78835533))",6/4/2026,8.888488667,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_8,GS_1_17_8_1,7,"POLYGON ((-91.43857345 37.78841839733796, -91.43857415 37.7884242973379, -91.43861525 37.788424517337894, -91.43861371 37.78841815733797, -91.43857345 37.78841839733796))"
GS_1_17,8,503.9395103,522.2540736,56.21573829,40,"POLYGON ((-91.43857345 37.78835533, -91.43857415 37.78836123, -91.43861525 37.78836145, -91.43861371 37.78835509, -91.43857345 37.78835533))",6/4/2026,8.888488667,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_8,GS_1_17_8_2,3,"POLYGON ((-91.43857345 37.78838235885921, -91.43857415 37.788388258859186, -91.43861525 37.788388478859176, -91.43861371 37.78838211885922, -91.43857345 37.78838235885921))"
GS_1_17,8,503.9395103,522.2540736,56.21573829,40,"POLYGON ((-91.43857345 37.78835533, -91.43857415 37.78836123, -91.43861525 37.78836145, -91.43861371 37.78835509, -91.43857345 37.78835533))",6/4/2026,8.888488667,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_8,GS_1_17_8_3,-3,"POLYGON ((-91.43857345 37.788328301140666, -91.43857415 37.78833420114069, -91.43861525 37.78833442114068, -91.43861371 37.78832806114067, -91.43857345 37.788328301140666))"
GS_1_17,9,517.0291366,523.027656,43.03355506,33,"POLYGON ((-91.43902917 37.78832953, -91.43903028 37.78833513, -91.43908403 37.78833397, -91.43908334 37.78832727, -91.43902917 37.78832953))",6/4/2026,7.491180393,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_9,GS_1_17_9_0,0,"POLYGON ((-91.43902917 37.78832953, -91.43903028 37.78833513, -91.43908403 37.78833397, -91.43908334 37.78832727, -91.43902917 37.78832953))"
GS_1_17,9,517.0291366,523.027656,43.03355506,33,"POLYGON ((-91.43902917 37.78832953, -91.43903028 37.78833513, -91.43908403 37.78833397, -91.43908334 37.78832727, -91.43902917 37.78832953))",6/4/2026,7.491180393,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_9,GS_1_17_9_1,7,"POLYGON ((-91.43902917 37.78839259733824, -91.43903028 37.788398197338175, -91.43908403 37.78839703733819, -91.43908334 37.788390337338264, -91.43902917 37.78839259733824))"
GS_1_17,9,517.0291366,523.027656,43.03355506,33,"POLYGON ((-91.43902917 37.78832953, -91.43903028 37.78833513, -91.43908403 37.78833397, -91.43908334 37.78832727, -91.43902917 37.78832953))",6/4/2026,7.491180393,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_9,GS_1_17_9_2,3,"POLYGON ((-91.43902917 37.78835655885933, -91.43903028 37.7883621588593, -91.43908403 37.788360998859304, -91.43908334 37.788354298859346, -91.43902917 37.78835655885933))"
GS_1_17,9,517.0291366,523.027656,43.03355506,33,"POLYGON ((-91.43902917 37.78832953, -91.43903028 37.78833513, -91.43908403 37.78833397, -91.43908334 37.78832727, -91.43902917 37.78832953))",6/4/2026,7.491180393,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_17_9,GS_1_17_9_3,-3,"POLYGON ((-91.43902917 37.788302501140535, -91.43903028 37.788308101140565, -91.43908403 37.78830694114057, -91.43908334 37.78830024114054, -91.43902917 37.788302501140535))"
GS_1_2,1,191.7384146,188.1094536,35.84804594,50,"POLYGON ((-91.43997038 37.7877301, -91.43996775 37.7877362, -91.44005289 37.78775641, -91.44005474 37.78775022, -91.43997038 37.7877301))",6/4/2026,5.069679275,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_1,GS_1_2_1_0,0,"POLYGON ((-91.43997038 37.7877301, -91.43996775 37.7877362, -91.44005289 37.78775641, -91.44005474 37.78775022, -91.43997038 37.7877301))"
GS_1_2,1,191.7384146,188.1094536,35.84804594,50,"POLYGON ((-91.43997038 37.7877301, -91.43996775 37.7877362, -91.44005289 37.78775641, -91.44005474 37.78775022, -91.43997038 37.7877301))",6/4/2026,5.069679275,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_1,GS_1_2_1_1,7,"POLYGON ((-91.43997038 37.787793167344674, -91.43996775 37.787799267344596, -91.44005289 37.787819477344385, -91.44005474 37.78781328734445, -91.43997038 37.787793167344674))"
GS_1_2,1,191.7384146,188.1094536,35.84804594,50,"POLYGON ((-91.43997038 37.7877301, -91.43996775 37.7877362, -91.44005289 37.78775641, -91.44005474 37.78775022, -91.43997038 37.7877301))",6/4/2026,5.069679275,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_1,GS_1_2_1_2,3,"POLYGON ((-91.43997038 37.78775712886209, -91.43996775 37.78776322886205, -91.44005289 37.78778343886197, -91.44005474 37.78777724886199, -91.43997038 37.78775712886209))"
GS_1_2,1,191.7384146,188.1094536,35.84804594,50,"POLYGON ((-91.43997038 37.7877301, -91.43996775 37.7877362, -91.44005289 37.78775641, -91.44005474 37.78775022, -91.43997038 37.7877301))",6/4/2026,5.069679275,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_1,GS_1_2_1_3,-3,"POLYGON ((-91.43997038 37.78770307113779, -91.43996775 37.78770917113781, -91.44005289 37.787729381137915, -91.44005474 37.78772319113788, -91.43997038 37.78770307113779))"
GS_1_2,10,181.2109362,179.9008848,62.65105982,29,"POLYGON ((-91.43999785 37.78789793, -91.43999825 37.787891, -91.43992484 37.78788954, -91.4399251 37.78789655, -91.43999785 37.78789793))",6/4/2026,11.63400974,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_10,GS_1_2_10_0,0,"POLYGON ((-91.43999785 37.78789793, -91.43999825 37.787891, -91.43992484 37.78788954, -91.4399251 37.78789655, -91.43999785 37.78789793))"
GS_1_2,10,181.2109362,179.9008848,62.65105982,29,"POLYGON ((-91.43999785 37.78789793, -91.43999825 37.787891, -91.43992484 37.78788954, -91.4399251 37.78789655, -91.43999785 37.78789793))",6/4/2026,11.63400974,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_10,GS_1_2_10_1,7,"POLYGON ((-91.43999785 37.78796099734287, -91.43999825 37.78795406734295, -91.43992484 37.787952607342966, -91.4399251 37.78795961734288, -91.43999785 37.78796099734287))"
GS_1_2,10,181.2109362,179.9008848,62.65105982,29,"POLYGON ((-91.43999785 37.78789793, -91.43999825 37.787891, -91.43992484 37.78788954, -91.4399251 37.78789655, -91.43999785 37.78789793))",6/4/2026,11.63400974,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_10,GS_1_2_10_2,3,"POLYGON ((-91.43999785 37.78792495886131, -91.43999825 37.78791802886135, -91.43992484 37.787916568861355, -91.4399251 37.78792357886132, -91.43999785 37.78792495886131))"
GS_1_2,10,181.2109362,179.9008848,62.65105982,29,"POLYGON ((-91.43999785 37.78789793, -91.43999825 37.787891, -91.43992484 37.78788954, -91.4399251 37.78789655, -91.43999785 37.78789793))",6/4/2026,11.63400974,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_10,GS_1_2_10_3,-3,"POLYGON ((-91.43999785 37.78787090113856, -91.43999825 37.787863971138535, -91.43992484 37.78786251113853, -91.4399251 37.78786952113855, -91.43999785 37.78787090113856))"
GS_1_2,2,206.0307792,208.867248,53.67087467,22,"POLYGON ((-91.44033658 37.78766057, -91.44033624 37.78766738, -91.44040573 37.78766975, -91.44040648 37.78766358, -91.44033658 37.78766057))",6/4/2026,11.44266893,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_2,GS_1_2_2_0,0,"POLYGON ((-91.44033658 37.78766057, -91.44033624 37.78766738, -91.44040573 37.78766975, -91.44040648 37.78766358, -91.44033658 37.78766057))"
GS_1_2,2,206.0307792,208.867248,53.67087467,22,"POLYGON ((-91.44033658 37.78766057, -91.44033624 37.78766738, -91.44040573 37.78766975, -91.44040648 37.78766358, -91.44033658 37.78766057))",6/4/2026,11.44266893,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_2,GS_1_2_2_1,7,"POLYGON ((-91.44033658 37.78772363734542, -91.44033624 37.78773044734534, -91.44040573 37.78773281734532, -91.44040648 37.78772664734539, -91.44033658 37.78772363734542))"
GS_1_2,2,206.0307792,208.867248,53.67087467,22,"POLYGON ((-91.44033658 37.78766057, -91.44033624 37.78766738, -91.44040573 37.78766975, -91.44040648 37.78766358, -91.44033658 37.78766057))",6/4/2026,11.44266893,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_2,GS_1_2_2_2,3,"POLYGON ((-91.44033658 37.78768759886241, -91.44033624 37.787694408862386, -91.44040573 37.78769677886236, -91.44040648 37.7876906088624, -91.44033658 37.78768759886241))"
GS_1_2,2,206.0307792,208.867248,53.67087467,22,"POLYGON ((-91.44033658 37.78766057, -91.44033624 37.78766738, -91.44040573 37.78766975, -91.44040648 37.78766358, -91.44033658 37.78766057))",6/4/2026,11.44266893,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_2,GS_1_2_2_3,-3,"POLYGON ((-91.44033658 37.787633541137474, -91.44033624 37.787640351137505, -91.44040573 37.78764272113751, -91.44040648 37.78763655113749, -91.44033658 37.787633541137474))"
GS_1_2,3,183.0965169,165.0738888,46.53506497,28,"POLYGON ((-91.4411002 37.78773607, -91.44110152 37.78772998, -91.44116839 37.78773762, -91.44116732 37.78774467, -91.4411002 37.78773607))",6/4/2026,8.794300653,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_3,GS_1_2_3_0,0,"POLYGON ((-91.4411002 37.78773607, -91.44110152 37.78772998, -91.44116839 37.78773762, -91.44116732 37.78774467, -91.4411002 37.78773607))"
GS_1_2,3,183.0965169,165.0738888,46.53506497,28,"POLYGON ((-91.4411002 37.78773607, -91.44110152 37.78772998, -91.44116839 37.78773762, -91.44116732 37.78774467, -91.4411002 37.78773607))",6/4/2026,8.794300653,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_3,GS_1_2_3_1,7,"POLYGON ((-91.4411002 37.787799137344614, -91.44110152 37.78779304734467, -91.44116839 37.787800687344586, -91.44116732 37.78780773734452, -91.4411002 37.787799137344614))"
GS_1_2,3,183.0965169,165.0738888,46.53506497,28,"POLYGON ((-91.4411002 37.78773607, -91.44110152 37.78772998, -91.44116839 37.78773762, -91.44116732 37.78774467, -91.4411002 37.78773607))",6/4/2026,8.794300653,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_3,GS_1_2_3_2,3,"POLYGON ((-91.4411002 37.78776309886207, -91.44110152 37.78775700886209, -91.44116839 37.78776464886205, -91.44116732 37.787771698862024, -91.4411002 37.78776309886207))"
GS_1_2,3,183.0965169,165.0738888,46.53506497,28,"POLYGON ((-91.4411002 37.78773607, -91.44110152 37.78772998, -91.44116839 37.78773762, -91.44116732 37.78774467, -91.4411002 37.78773607))",6/4/2026,8.794300653,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_3,GS_1_2_3_3,-3,"POLYGON ((-91.4411002 37.787709041137816, -91.44110152 37.78770295113778, -91.44116839 37.787710591137824, -91.44116732 37.78771764113786, -91.4411002 37.787709041137816))"
GS_1_2,4,176.5043313,168.3831024,36.59354014,31,"POLYGON ((-91.44174531 37.78785151, -91.44173546 37.78784903, -91.44171982 37.78790457, -91.44172835 37.7879056, -91.44174531 37.78785151))",6/4/2026,6.572393829,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_4,GS_1_2_4_0,0,"POLYGON ((-91.44174531 37.78785151, -91.44173546 37.78784903, -91.44171982 37.78790457, -91.44172835 37.7879056, -91.44174531 37.78785151))"
GS_1_2,4,176.5043313,168.3831024,36.59354014,31,"POLYGON ((-91.44174531 37.78785151, -91.44173546 37.78784903, -91.44171982 37.78790457, -91.44172835 37.7879056, -91.44174531 37.78785151))",6/4/2026,6.572393829,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_4,GS_1_2_4_1,7,"POLYGON ((-91.44166584120057 37.7878515099732, -91.44165599120323 37.7878490299732, -91.44164035114376 37.78790456997321, -91.44164888114265 37.7879055999732, -91.44166584120057 37.7878515099732))"
GS_1_2,4,176.5043313,168.3831024,36.59354014,31,"POLYGON ((-91.44174531 37.78785151, -91.44173546 37.78784903, -91.44171982 37.78790457, -91.44172835 37.7879056, -91.44174531 37.78785151))",6/4/2026,6.572393829,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_4,GS_1_2_4_2,3,"POLYGON ((-91.4417112519431 37.78785150999508, -91.44170140194424 37.78784902999508, -91.44168576191875 37.78790456999508, -91.44169429191828 37.78790559999508, -91.4417112519431 37.78785150999508))"
GS_1_2,4,176.5043313,168.3831024,36.59354014,31,"POLYGON ((-91.44174531 37.78785151, -91.44173546 37.78784903, -91.44171982 37.78790457, -91.44172835 37.7879056, -91.44174531 37.78785151))",6/4/2026,6.572393829,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_4,GS_1_2_4_3,-3,"POLYGON ((-91.4417793680569 37.78785150999508, -91.44176951805576 37.78784902999508, -91.44175387808126 37.78790456999508, -91.44176240808173 37.78790559999508, -91.4417793680569 37.78785150999508))"
GS_1_2,5,192.1793566,180.6314904,36.98978077,20,"POLYGON ((-91.44163745 37.78801111, -91.44163624 37.78801763, -91.44156806 37.78801238, -91.44156838 37.78800599, -91.44163745 37.78801111))",6/4/2026,8.271166428,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_5,GS_1_2_5_0,0,"POLYGON ((-91.44163745 37.78801111, -91.44163624 37.78801763, -91.44156806 37.78801238, -91.44156838 37.78800599, -91.44163745 37.78801111))"
GS_1_2,5,192.1793566,180.6314904,36.98978077,20,"POLYGON ((-91.44163745 37.78801111, -91.44163624 37.78801763, -91.44156806 37.78801238, -91.44156838 37.78800599, -91.44163745 37.78801111))",6/4/2026,8.271166428,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_5,GS_1_2_5_1,7,"POLYGON ((-91.44163745 37.78807417734166, -91.44163624 37.788080697341584, -91.44156806 37.78807544734164, -91.44156838 37.788069057341716, -91.44163745 37.78807417734166))"
GS_1_2,5,192.1793566,180.6314904,36.98978077,20,"POLYGON ((-91.44163745 37.78801111, -91.44163624 37.78801763, -91.44156806 37.78801238, -91.44156838 37.78800599, -91.44163745 37.78801111))",6/4/2026,8.271166428,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_5,GS_1_2_5_2,3,"POLYGON ((-91.44163745 37.7880381388608, -91.44163624 37.78804465886077, -91.44156806 37.78803940886078, -91.44156838 37.78803301886082, -91.44163745 37.7880381388608))"
GS_1_2,5,192.1793566,180.6314904,36.98978077,20,"POLYGON ((-91.44163745 37.78801111, -91.44163624 37.78801763, -91.44156806 37.78801238, -91.44156838 37.78800599, -91.44163745 37.78801111))",6/4/2026,8.271166428,"POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",GS_1_2_5,GS_1_2_5_3,-3,"POLYGON ((-91.44163745 37.787984081139086, -91.44163624 37.787990601139114, -91.44156806 37.787985351139085, -91.44156838 37.78797896113906, -91.44163745 37.787984081139086))"
